country;year;iso_code;population;gdp;biofuel_cons_change_pct;biofuel_cons_change_twh;biofuel_cons_per_capita;biofuel_consumption;biofuel_elec_per_capita;biofuel_electricity;biofuel_share_elec;biofuel_share_energy;carbon_intensity_elec;coal_cons_change_pct;coal_cons_change_twh;coal_cons_per_capita;coal_consumption;coal_elec_per_capita;coal_electricity;coal_prod_change_pct;coal_prod_change_twh;coal_prod_per_capita;coal_production;coal_share_elec;coal_share_energy;electricity_demand;electricity_demand_per_capita;electricity_generation;electricity_share_energy;energy_cons_change_pct;energy_cons_change_twh;energy_per_capita;energy_per_gdp;fossil_cons_change_pct;fossil_cons_change_twh;fossil_elec_per_capita;fossil_electricity;fossil_energy_per_capita;fossil_fuel_consumption;fossil_share_elec;fossil_share_energy;gas_cons_change_pct;gas_cons_change_twh;gas_consumption;gas_elec_per_capita;gas_electricity;gas_energy_per_capita;gas_prod_change_pct;gas_prod_change_twh;gas_prod_per_capita;gas_production;gas_share_elec;gas_share_energy;greenhouse_gas_emissions;hydro_cons_change_pct;hydro_cons_change_twh;hydro_consumption;hydro_elec_per_capita;hydro_electricity;hydro_energy_per_capita;hydro_share_elec;hydro_share_energy;low_carbon_cons_change_pct;low_carbon_cons_change_twh;low_carbon_consumption;low_carbon_elec_per_capita;low_carbon_electricity;low_carbon_energy_per_capita;low_carbon_share_elec;low_carbon_share_energy;net_elec_imports;net_elec_imports_share_demand;nuclear_cons_change_pct;nuclear_cons_change_twh;nuclear_consumption;nuclear_elec_per_capita;nuclear_electricity;nuclear_energy_per_capita;nuclear_share_elec;nuclear_share_energy;oil_cons_change_pct;oil_cons_change_twh;oil_consumption;oil_elec_per_capita;oil_electricity;oil_energy_per_capita;oil_prod_change_pct;oil_prod_change_twh;oil_prod_per_capita;oil_production;oil_share_elec;oil_share_energy;other_renewable_consumption;other_renewable_electricity;other_renewable_exc_biofuel_electricity;other_renewables_cons_change_pct;other_renewables_cons_change_twh;other_renewables_elec_per_capita;other_renewables_elec_per_capita_exc_biofuel;other_renewables_energy_per_capita;other_renewables_share_elec;other_renewables_share_elec_exc_biofuel;other_renewables_share_energy;per_capita_electricity;primary_energy_consumption;renewables_cons_change_pct;renewables_cons_change_twh;renewables_consumption;renewables_elec_per_capita;renewables_electricity;renewables_energy_per_capita;renewables_share_elec;renewables_share_energy;solar_cons_change_pct;solar_cons_change_twh;solar_consumption;solar_elec_per_capita;solar_electricity;solar_energy_per_capita;solar_share_elec;solar_share_energy;wind_cons_change_pct;wind_cons_change_twh;wind_consumption;wind_elec_per_capita;wind_electricity;wind_energy_per_capita;wind_share_elec;wind_share_energy
Indonesia;2009;IDN;243219975;1905717411840.000;395.710;875;4.546;1.096;25.121;6.110;3.751;68;660.588;3.346;12.250;1569.918;378.321;270.989;65.910;4.676;76.901;7144.208;1721.621;40.468;23.554;162.870;669.641;162.870;10.333;2.727;42.640;6665.187;843;2.641;39.843;559.494;136.080;6424.887;1548.278;83.551;96.395;6.062;24.061;421.008;166.105;40.400;1747.057;4.295;32.141;3238.594;780.441;24.805;26.212;107.590;-1.253;-603;31.792;46.789;11.380;131.926;6.987;1.979;8.580;2.797;57.908;110.147;26.790;240.300;16.449;3.605;0;0;;0;0;0;0;0;0;0;474;3.532;748.949;122.399;29.770;3107.912;-2.063;-11.859;2336.190;562.978;18.278;46.629;25.010;15.410;9.300;11.875;2.517;63.358;38.237;103.784;9.462;5.710;1.557;669.641;1606.185;8.580;2.797;57.908;110.147;26.790;240.300;16.449;3.605;0;0;0;0;0;1;0;0;1259.259;9;10;0;0;43;0;1
Indonesia;2010;IDN;246305285;2039334567936.000;86.121;943;8.356;2.039;31.709;7.810;4.399;117;636.855;13.560;51.298;1760.618;429.619;278.029;68.480;2.211;38.067;7211.354;1759.687;38.567;24.714;177.560;720.894;177.560;10.448;8.228;132.149;7123.851;852;7.394;114.483;580.296;142.930;6814.140;1662.760;80.497;95.652;4.624;19.468;440.476;157.650;38.830;1805.109;11.476;89.565;3565.358;870.005;21.869;25.339;113.080;53.342;16.659;48.451;70.888;17.460;198.557;9.833;2.787;32.527;17.667;75.574;140.598;34.630;309.711;19.503;4.348;0;0;;0;0;0;0;0;0;0;5.837;43.717;792.665;144.617;35.620;3248.413;444;2.502;2317.388;565.480;20.061;45.599;25.073;17.170;9.360;834;63;69.710;38.002;102.750;9.670;5.271;1.442;720.894;1738.335;32.527;17.667;75.574;140.598;34.630;309.711;19.503;4.348;420.000;1;1;0;0;6;0;0;-817;0;10;0;0;41;0;1
Indonesia;2011;IDN;249469983;2178184511488.000;60.987;1.244;13.284;3.283;34.674;8.650;4.508;179;667.396;15.513;66.646;2008.361;496.266;325.049;81.090;25.229;443.946;8917.991;2203.633;42.261;27.024;191.880;769.151;191.880;10.618;5.640;98.035;7431.697;843;6.652;110.601;647.052;161.420;7176.706;1773.362;84.125;96.569;-2.982;-13.133;427.343;156.973;39.160;1729.436;-4.967;-43.215;3345.979;826.790;20.409;23.271;128.060;-28.857;-14.192;34.259;49.786;12.420;138.646;6.473;1.866;-12.538;-12.566;63.008;122.099;30.460;254.991;15.875;3.431;0;0;;0;0;0;0;0;0;0;7.202;57.088;849.753;165.030;41.170;3438.909;-4.763;-26.933;2179.472;538.547;21.456;46.274;25.451;18.040;9.390;1.793;378;72.313;37.640;102.999;9.402;4.894;1.386;769.151;1836.370;-12.538;-12.566;63.008;122.099;30.460;254.991;15.875;3.431;48.077;1;2;0;0;9;0;0;28.846;3;13;0;0;52;0;1
Indonesia;2012;IDN;252698471;2309530058752.000;86.351;2.835;24.447;6.117;35.101;8.870;4.245;323;687.500;1.902;9.440;2021.023;505.706;404.316;102.170;7.861;173.220;9498.951;2376.853;48.895;26.675;208.960;826.914;208.960;11.197;3.236;59.418;7576.405;821;3.134;55.575;703.803;177.850;7309.236;1828.937;85.112;96.474;554;2.369;429.712;193.590;48.920;1717.319;-5.297;-43.795;3129.195;782.996;23.411;22.667;143.660;3.062;835;35.094;50.653;12.800;140.252;6.126;1.851;13.151;3.844;66.852;123.111;31.110;267.169;14.888;3.526;0;0;;0;0;0;0;0;0;0;5.150;43.766;893.519;105.897;26.760;3570.895;-3.723;-20.048;2072.148;518.498;12.806;47.132;25.620;18.310;9.440;1.126;168;72.458;37.357;102.387;8.762;4.518;1.351;826.914;1895.788;13.151;3.844;66.852;123.111;31.110;267.169;14.888;3.526;290.909;6;8;0;0;33;0;0;-1.706;0;13;0;0;51;0;1
Indonesia;2013;IDN;255852410;2437876809728.000;56.652;3.465;37.834;9.582;35.724;9.140;4.059;529;682.299;-12.843;-64.949;1740.222;440.756;434.821;111.250;22.056;524.246;11454.301;2901.099;49.405;24.354;225.180;880.117;225.180;12.693;-4.534;-85.962;7145.670;742;-5.466;-99.972;741.365;189.680;6826.406;1728.964;84.235;95.532;-1.199;-5.150;424.562;226.889;58.050;1676.282;-863;-6.759;3064.786;776.237;25.779;23.459;153.640;32.218;11.027;46.122;66.132;16.920;182.100;7.514;2.548;26.163;14.010;80.862;138.752;35.500;319.265;15.765;4.468;0;0;;0;0;0;0;0;0;0;-3.343;-29.873;863.646;79.655;20.380;3409.902;-4.975;-25.796;1945.318;492.702;9.051;47.720;25.143;18.570;9.430;-1.066;-477;72.581;36.857;99.270;8.247;4.188;1.389;880.117;1809.826;26.163;14.010;80.862;138.752;35.500;319.265;15.765;4.468;82.724;7;15;39;10;59;4;1;-97.831;-12;0;0;0;1;0;0
Indonesia;2014;IDN;258877350;2559933415424.000;76.050;7.287;65.839;16.870;35.461;9.180;3.865;917;691.589;6.424;28.313;1830.660;469.070;461.724;119.530;-2.772;-80.420;11008.395;2820.678;50.320;25.498;237.550;917.616;237.540;13.152;1.645;29.775;7179.497;719;1.496;25.866;784.657;203.130;6848.658;1754.830;85.514;95.392;276;1.170;425.732;233.856;60.540;1661.525;-1.577;-12.241;2981.682;763.996;25.486;23.143;164.280;-10.409;-5.048;41.073;58.561;15.160;160.299;6.382;2.233;17.211;3.909;84.771;132.920;34.410;330.839;14.486;4.608;10;4;;0;0;0;0;0;0;0;-419;-3.618;860.028;89.077;23.060;3356.473;-3.311;-16.313;1859.225;476.389;9.708;46.751;26.809;19.240;10.060;7.144;1.666;74.321;38.860;104.628;8.100;4.235;1.457;917.577;1839.601;17.211;3.909;84.771;132.920;34.410;330.839;14.486;4.608;23.818;3;18;39;10;72;4;1;-100.000;0;0;0;0;0;0;0
Indonesia;2015;IDN;261799196;2684764028928.000;-50.407;-8.504;32.291;8.366;37.242;9.750;4.008;448;696.276;13.474;63.204;2054.382;532.274;476.166;124.660;329;9.273;10922.573;2829.951;51.241;28.523;243.290;929.300;243.280;13.257;1.441;26.500;7202.464;695;2.189;38.410;801.072;209.720;6921.250;1793.240;86.205;96.096;3.438;14.639;440.371;206.800;54.140;1699.670;-311;-2.374;2939.582;761.622;22.254;23.598;169.390;-9.371;-4.071;37.003;52.483;13.740;142.817;5.648;1.983;-22.850;-11.910;72.860;128.190;33.560;281.214;13.795;3.904;10;4;;0;0;0;0;0;0;0;-4.585;-39.433;820.596;118.106;30.920;3167.198;-934;-4.447;1821.522;471.942;12.710;43.974;27.467;19.810;10.060;2.499;658;75.669;38.426;106.012;8.143;4.135;1.472;929.262;1866.101;-22.850;-11.910;72.860;128.190;33.560;281.214;13.795;3.904;-22.467;-4;14;38;10;55;4;1;;10;10;0;0;38;0;1
Indonesia;2016;IDN;264627382;2819890085888.000;228.743;19.138;105.037;27.504;38.583;10.210;3.964;1.450;689.031;2.262;12.042;2078.731;544.316;511.587;135.380;-3.097;-87.645;10472.808;2742.306;52.565;28.696;258.240;975.863;257.550;13.869;1.646;30.711;7243.880;673;-181;-3.251;823.687;217.970;6835.929;1789.989;84.632;94.368;3.143;13.841;454.212;233.498;61.790;1734.624;-1.421;-10.822;2867.287;750.800;23.991;23.946;177.460;35.926;12.996;49.999;70.590;18.680;190.944;7.253;2.636;76.045;33.962;106.822;149.569;39.580;407.952;15.368;5.632;690;267;;0;0;0;0;0;0;0;-3.550;-29.134;791.461;78.601;20.800;3022.573;5.099;24.066;1894.242;496.008;8.076;41.726;29.248;20.870;10.660;6.891;1.781;78.866;40.283;111.697;8.103;4.139;1.542;973.255;1896.811;76.045;33.962;106.822;149.569;39.580;407.952;15.368;5.632;299.432;42;56;76;20;216;8;3;53.784;5;15;38;10;58;4;1
Indonesia;2017;IDN;267346608;2962852151296.000;-14.495;-3.987;88.913;23.517;42.903;11.470;4.315;1.195;688.448;4.004;21.793;2140.308;566.109;553.439;147.960;-1.868;-51.213;10174.310;2691.093;55.660;28.770;266.950;998.517;265.830;13.797;3.738;70.897;7439.383;664;3.914;70.064;832.777;222.640;7032.367;1860.053;83.753;94.529;-1.988;-9.029;445.182;208.830;55.830;1683.116;-3.163;-23.750;2748.783;727.050;21.002;22.624;183.010;-238;-413;49.586;69.685;18.630;187.472;7.008;2.520;-3.341;833;107.655;161.551;43.190;407.016;16.247;5.471;1.120;420;;0;0;0;0;0;0;0;7.240;57.300;848.762;70.508;18.850;3208.943;-3.990;-19.791;1800.450;476.217;7.091;43.135;34.474;24.530;13.060;18.761;5.227;91.754;48.850;130.339;9.228;4.913;1.752;994.327;1967.708;-3.341;833;107.655;161.551;43.190;407.016;16.247;5.471;37.743;21;77;112;30;292;11;4;-100.000;-15;0;0;0;0;0;0
Indonesia;2018;IDN;269951801;3116158943232.000;45.801;10.771;128.389;34.289;44.934;12.130;4.274;1.594;684.062;15.831;89.620;2455.301;655.729;592.735;160.010;18.101;487.114;11900.419;3178.207;56.383;30.476;285.290;1056.818;283.790;13.731;9.347;183.919;8056.511;690;6.668;124.031;872.045;235.410;7429.167;1984.084;82.952;92.213;1.713;7.628;452.810;212.816;57.450;1695.494;133;967;2725.972;728.017;20.244;21.045;194.130;16.122;7.658;57.244;80.162;21.640;214.343;7.625;2.660;48.842;59.887;167.543;179.217;48.380;627.344;17.048;7.787;1.500;526;;0;0;0;0;0;0;0;3.156;26.783;875.545;66.493;17.950;3278.373;-3.641;-17.338;1718.218;458.879;6.325;40.692;75.269;26.460;14.330;98.080;40.794;98.017;53.084;281.835;9.324;5.050;3.498;1051.262;2151.627;48.842;59.887;167.543;179.217;48.380;627.344;17.048;7.787;210.740;162;239;333;90;894;32;11;;503;503;704;190;1.882;67;23
Indonesia;2019;IDN;272489333;3272567947264.000;70.560;24.194;216.937;58.482;44.662;12.170;4.119;2.543;693.813;22.189;145.502;2972.114;801.231;640.355;174.490;12.221;388.421;13230.174;3566.628;59.061;34.842;297.120;1090.391;295.440;13.334;6.879;148.003;8530.325;703;6.307;125.144;907.925;247.400;7824.044;2109.229;83.740;91.720;414;1.874;454.684;228.706;62.320;1686.622;-7.168;-52.182;2506.963;675.834;21.094;19.772;204.980;-2.197;-1.464;55.780;77.654;21.160;206.912;7.162;2.426;28.884;22.859;190.401;176.300;48.040;706.281;16.260;8.280;1.680;565;;0;0;0;0;0;0;0;-2.539;-22.232;853.313;38.864;10.590;3165.308;-3.377;-15.497;1644.697;443.382;3.584;37.107;74.551;26.280;14.110;-631;-717;96.444;51.782;276.543;8.895;4.776;3.242;1084.226;2299.630;28.884;22.859;190.401;176.300;48.040;706.281;16.260;8.280;31.029;73;312;440;120;1.157;41;14;154.764;773;1.276;1.762;480;4.733;162;55
Indonesia;2020;IDN;274814825;3204972544000.000;31.332;18.324;282.524;76.806;44.939;12.350;4.232;3.550;685.046;-4.475;-35.851;2815.367;765.380;658.152;180.870;-8.275;-295.135;12033.832;3271.493;61.980;35.373;293.370;1067.519;291.820;14.082;-5.909;-135.876;7959.130;675;-7.897;-166.564;869.422;238.930;7145.881;1942.665;81.876;89.782;-6.351;-28.879;425.805;186.598;51.280;1566.279;-4.270;-28.860;2379.824;646.974;17.572;19.679;199.910;14.952;8.105;63.884;88.532;24.330;234.992;8.337;2.952;21.760;30.687;221.088;192.457;52.890;813.249;18.124;10.218;1.550;528;;0;0;0;0;0;0;0;-11.934;-101.833;751.480;24.671;6.780;2764.236;-4.693;-20.806;1554.399;422.576;2.323;34.730;78.701;27.920;15.570;6.274;4.150;101.596;56.656;289.493;9.568;5.335;3.637;1061.879;2163.753;21.760;30.687;221.088;192.457;52.890;813.249;18.124;10.218;44.547;137;449;619;170;1.652;58;21;-1.860;-28;1.247;1.710;470;4.589;161;58
Indonesia;2021;IDN;276758010;3323654569984.000;10.643;8.174;310.428;84.981;54.054;14.960;4.836;3.838;684.219;-281;-2.150;2788.021;763.230;686.376;189.960;7.666;250.783;12866.615;3522.277;61.404;34.472;310.330;1121.304;309.360;14.618;2.325;50.300;8087.771;666;1.668;32.410;914.734;253.160;7214.800;1975.075;81.833;89.206;831;3.539;429.344;204.258;56.530;1568.361;-449;-2.905;2352.738;644.070;18.273;19.392;211.670;1.529;740;64.624;89.248;24.700;236.067;7.984;2.919;8.846;17.890;238.979;203.065;56.200;872.971;18.167;10.794;970;313;;0;0;0;0;0;0;0;4.128;31.022;782.501;24.100;6.670;2858.418;-7.137;-30.159;1433.470;392.417;2.156;35.342;87.726;30.870;15.910;10.540;9.025;111.541;57.487;320.458;9.979;5.143;3.962;1117.800;2214.053;8.846;17.890;238.979;203.065;56.200;872.971;18.167;10.794;12.663;55;504;687;190;1.841;61;23;-8.000;-104;1.143;1.590;440;4.177;142;52
Indonesia;2022;IDN;278830479;3500093472768.000;12.427;10.561;346.791;95.542;73.952;20.620;6.182;3.423;675.931;59.390;453.281;4415.625;1216.511;736.326;205.310;10.038;353.562;14068.312;3875.839;61.555;43.580;334.340;1199.080;333.540;12.464;26.077;577.369;10132.153;798;27.341;540.010;961.624;268.130;9129.120;2515.085;80.389;90.100;2.594;11.136;440.480;203.385;56.710;1598.829;-2.430;-15.653;2280.994;628.417;17.002;15.780;225.450;10.519;6.538;71.162;97.909;27.300;258.299;8.185;2.549;13.991;37.358;276.337;234.587;65.410;1003.034;19.611;9.900;800;239;;0;0;0;0;0;0;0;9.660;75.593;858.094;21.913;6.110;3114.665;-6.651;-26.099;1329.641;366.318;1.832;30.740;107.549;37.310;16.690;20.805;19.822;133.809;59.857;390.375;11.186;5.004;3.853;1196.211;2791.422;13.991;37.358;276.337;234.587;65.410;1003.034;19.611;9.900;130.365;653;1.157;1.578;440;4.199;132;41;-18.535;-215;928;1.291;360;3.369;108;33
Indonesia;2023;IDN;281190021;;17.620;16.834;404.907;112.376;79.946;22.480;6.412;4.002;682.430;-1.365;-16.604;4323.455;1199.906;770.938;216.780;12.765;494.744;15747.911;4370.583;61.831;42.736;351.490;1250.009;350.600;13.024;584;16.311;10116.714;;-26;-665;1014.972;285.400;9059.860;2514.420;81.403;89.553;3.172;13.970;454.450;220.634;62.040;1637.456;2.263;14.223;2315.537;642.640;17.695;16.186;239.260;-9.910;-7.285;63.877;87.450;24.590;230.157;7.014;2.275;10.337;16.976;293.313;231.872;65.200;1056.854;18.597;10.447;890;253;;0;0;0;0;0;0;0;230;1.970;860.064;23.401;6.580;3098.949;-1.307;-4.786;1302.656;361.531;1.877;30.632;113.960;39.420;16.940;5.664;6.411;140.190;60.244;410.615;11.244;4.832;4.059;1246.844;2807.733;10.337;16.976;293.313;231.872;65.200;1056.854;18.597;10.447;60.654;695;1.852;2.525;710;6.672;203;66;35.112;321;1.249;1.707;480;4.502;137;45
